timestamp,latitude,longitude,response
2024-06-11 19:42:41,13.323010463654791,96.3128031982055,"{'AQI': 18, 'Lead_pollutant': 'PM2.5', 'last_update': '11-06-2024 19:00:00', 'latitude': '23.7176342', 'longitude': '92.7192841'}"
2024-06-11 19:42:43,24.81409614776666,88.44038976460351,"{'AQI': 95, 'Lead_pollutant': 'PM2.5', 'last_update': '11-06-2024 19:00:00', 'latitude': '25.560083', 'longitude': '87.553265'}"
2024-06-11 19:42:45,31.13700937919343,73.57329110978087,"{'AQI': 28, 'Lead_pollutant': 'NO2', 'last_update': '11-06-2024 19:00:00', 'latitude': '31.620000', 'longitude': '74.876512'}"
2024-06-11 19:42:47,21.840976553995,92.21060713977843,"{'AQI': 18, 'Lead_pollutant': 'PM2.5', 'last_update': '11-06-2024 19:00:00', 'latitude': '23.7176342', 'longitude': '92.7192841'}"
2024-06-11 19:42:49,15.791169885598176,71.95815139858446,"{'AQI': 48, 'Lead_pollutant': 'OZONE', 'last_update': '11-06-2024 19:00:00', 'latitude': '16.6870449', 'longitude': '74.2505872'}"
2024-06-11 19:42:51,16.848723769285854,91.34481863634579,"{'AQI': 42, 'Lead_pollutant': 'PM10', 'last_update': '11-06-2024 19:00:00', 'latitude': '22.06047', 'longitude': '88.109737'}"
2024-06-11 19:42:53,33.243772044673264,79.92340984267256,"{'AQI': 87, 'Lead_pollutant': 'PM10', 'last_update': '11-06-2024 19:00:00', 'latitude': '30.269444', 'longitude': '78.044167'}"
2024-06-11 19:42:55,30.680708701215426,89.27471333808752,"{'AQI': 14, 'Lead_pollutant': 'CO', 'last_update': '11-06-2024 19:00:00', 'latitude': '27.338530', 'longitude': '88.614099'}"
2024-06-11 19:42:57,6.691425030520435,75.94303680467257,Error: 500
2024-06-11 19:42:59,7.871144851542143,84.05975146055374,"{'AQI': 16, 'Lead_pollutant': 'PM2.5', 'last_update': '11-06-2024 19:00:00', 'latitude': '9.36399', 'longitude': '78.831977'}"
2024-06-11 19:43:01,17.85669038334187,71.54493182186884,"{'AQI': 29, 'Lead_pollutant': 'PM10', 'last_update': '11-06-2024 19:00:00', 'latitude': '18.897756', 'longitude': '72.813320'}"
2024-06-11 19:43:04,10.443201577416424,79.64086358597847,"{'AQI': 31, 'Lead_pollutant': 'SO2', 'last_update': '11-06-2024 19:00:00', 'latitude': '11.06825', 'longitude': '79.07033'}"
2024-06-11 19:43:07,35.272153258407485,83.70616297409222,"{'AQI': 87, 'Lead_pollutant': 'PM10', 'last_update': '11-06-2024 19:00:00', 'latitude': '30.269444', 'longitude': '78.044167'}"
2024-06-11 19:43:09,23.305087269169793,69.70997045195605,"{'AQI': 5, 'Lead_pollutant': 'NH3', 'last_update': '11-06-2024 19:00:00', 'latitude': '22.977134', 'longitude': '72.553024'}"
2024-06-11 19:43:11,13.5963377484588,85.49072312090263,Error: 500
2024-06-11 19:43:13,17.261605800556666,75.41677647584363,"{'AQI': 42, 'Lead_pollutant': 'PM10', 'last_update': '11-06-2024 19:00:00', 'latitude': '16.802639', 'longitude': '75.722694'}"
2024-06-11 19:43:15,14.26224509850533,70.04522500804408,"{'AQI': 32, 'Lead_pollutant': 'NO2', 'last_update': '11-06-2024 19:00:00', 'latitude': '15.888653', 'longitude': '74.541751'}"
2024-06-11 19:43:17,27.32932037580038,84.5144975050868,Error: 500
2024-06-11 19:43:18,21.867362857813966,78.63662672329474,"{'AQI': 24, 'Lead_pollutant': 'CO', 'last_update': '11-06-2024 19:00:00', 'latitude': '21.152875', 'longitude': '79.0517531'}"
2024-06-11 19:43:21,26.973309727547004,91.57667323609068,"{'AQI': 65, 'Lead_pollutant': 'PM10', 'last_update': '11-06-2024 19:00:00', 'latitude': '26.446912', 'longitude': '91.439057'}"
2024-06-11 19:43:23,30.32695954207545,96.50929514147533,"{'AQI': 37, 'Lead_pollutant': 'PM2.5', 'last_update': '11-06-2024 19:00:00', 'latitude': '26.987634', 'longitude': '94.636574'}"
2024-06-11 19:43:25,28.13080779265959,76.69971556687288,"{'AQI': 84, 'Lead_pollutant': 'PM2.5', 'last_update': '11-06-2024 19:00:00', 'latitude': '28.206800', 'longitude': '76.799700'}"
2024-06-11 19:43:27,36.46505766449174,75.66031592468218,Error: 500
